SaleID,ProductID,CustomerID,StoreID,Date,Quantity,UnitPrice
8155,49,290,1,2024-06-30,3,174.78
8156,85,32,5,2024-08-10,1,516.37
8157,57,373,3,2024-08-06,4,786.2
8158,87,39,4,2023-09-06,3,737.51
8159,84,352,4,2023-02-26,4,258.26
8160,64,427,2,2023-11-01,4,270.5
8161,75,427,5,2024-06-05,1,734.58
8162,57,206,3,2024-12-25,3,561.6
8163,74,387,3,2023-12-27,4,744.99
8164,74,430,1,2023-08-25,4,11.35
8165,70,416,3,2023-08-22,4,96.27
8166,88,43,5,2023-08-11,4,803.95
8167,76,484,3,2024-09-07,1,852.61
8168,43,337,2,2023-11-23,4,350.01
8169,23,496,4,2023-04-08,3,958.75
8170,27,259,4,2023-08-14,2,308.55
8171,58,249,3,2024-05-03,3,891.38
8172,37,74,3,2024-04-22,4,427.49
8173,6,373,3,2023-11-30,4,566.19
8174,65,319,3,2024-07-08,3,646.84
8175,6,367,2,2024-05-26,2,141.78
8176,50,296,5,2024-01-17,1,46.74
8177,22,274,2,2024-02-27,2,432.53
8178,88,323,2,2023-12-14,2,168.75
8179,25,359,2,2023-06-02,2,553.44
8180,79,190,4,2024-03-27,3,459.11
8181,90,138,2,2023-10-17,2,130.88
8182,72,436,3,2023-04-29,1,669.13
8183,51,457,2,2023-08-02,4,30.29
8184,88,302,3,2024-07-18,3,135.12
8185,48,311,5,2024-03-14,3,703.16
8186,70,430,4,2024-07-18,2,532.58
8187,65,331,5,2024-09-20,4,289.11
8188,60,444,5,2024-03-22,4,188.44
8189,46,353,4,2023-02-11,4,645.86
8190,36,484,3,2024-01-30,3,213.54
8191,58,282,3,2023-09-04,1,984.76
8192,76,411,3,2023-10-18,4,870.62
8193,38,166,4,2023-09-05,3,140.84
8194,11,278,2,2024-09-04,2,860.56
8195,12,26,1,2024-08-21,4,351.59
8196,42,470,2,2024-03-24,2,495.08
8197,39,453,2,2023-03-25,4,151.4
8198,71,419,5,2023-08-09,2,127.39
8199,11,450,1,2024-10-27,3,866.84
8200,36,483,3,2023-02-20,2,633.6
8201,52,73,2,2024-07-03,3,465.86
8202,31,115,4,2023-07-06,2,45.8
8203,33,51,2,2024-06-08,2,922.74
8204,13,369,3,2023-08-11,2,382.33
8205,18,402,2,2024-04-09,4,422.48
8206,41,171,5,2024-02-23,1,296.91
8207,58,268,5,2023-03-28,1,892.38
8208,56,3,2,2023-09-16,4,351.14
8209,24,210,5,2023-06-30,2,182.51
8210,73,376,4,2023-11-07,2,505.55
8211,31,486,1,2023-06-22,4,783.68
8212,55,391,2,2023-11-18,3,377.63
8213,10,481,4,2024-12-07,3,655.53
8214,60,390,4,2023-12-06,4,311.18
8215,2,338,4,2024-05-10,1,722.56
8216,15,301,3,2023-09-02,3,672.04
8217,3,383,2,2024-05-19,4,683.95
8218,43,342,2,2023-11-25,3,649.45
8219,31,115,2,2023-07-15,4,164.75
8220,70,167,1,2023-03-03,3,889.11
8221,67,435,4,2023-01-25,3,589.9
8222,56,265,2,2024-07-17,4,388.56
8223,63,227,5,2024-07-15,1,180.61
8224,75,151,3,2024-01-13,1,785.75
8225,15,268,1,2023-10-22,3,513.96
8226,10,116,3,2023-02-21,3,155.82
8227,38,88,4,2023-02-09,1,922.21
8228,47,318,5,2024-07-25,4,115.02
8229,57,242,4,2024-12-28,2,528.98
8230,50,360,2,2024-04-01,3,614.48
8231,71,329,3,2024-12-09,2,998.99
8232,15,333,5,2023-01-02,3,149.51
8233,18,40,3,2024-04-13,1,617.42
8234,82,182,1,2023-04-16,4,481.95
8235,88,490,5,2023-08-04,3,264.54
8236,2,209,1,2024-11-09,2,942.79
8237,84,391,5,2024-02-18,1,792.94
8238,43,273,2,2023-07-29,3,779.29
8239,26,119,3,2023-02-27,4,900.19
8240,71,382,3,2023-02-12,3,727.79
8241,38,434,4,2023-05-18,4,511.67
8242,42,24,5,2024-09-12,4,397.62
8243,5,258,5,2024-05-03,1,707.09
8244,11,483,1,2024-07-13,3,606.78
8245,65,92,5,2024-09-29,4,547.45
8246,34,467,3,2024-04-13,1,593.17
8247,1,161,5,2024-12-26,3,658.79
8248,83,149,4,2024-10-01,4,969.02
8249,2,117,4,2024-01-24,1,755.63
8250,85,458,3,2023-07-17,3,184.67
8251,20,53,3,2023-07-21,4,472.1
8252,61,302,3,2023-07-11,1,681.46
8253,87,45,5,2023-04-17,1,183.9
8254,21,265,5,2024-12-06,3,933.38
8255,88,486,2,2023-11-23,1,86.26
8256,68,262,1,2024-10-05,3,614.87
8257,12,307,5,2023-12-23,3,976.18
8258,22,234,2,2024-08-17,4,730.59
8259,20,375,2,2024-05-15,3,680.49
8260,82,35,4,2023-10-11,1,997.45
8261,1,338,5,2024-04-12,3,793.88
8262,30,437,2,2024-05-22,4,970.59
8263,24,403,4,2023-04-16,1,701.9
8264,14,197,1,2023-10-21,4,668.8
8265,36,25,4,2023-03-07,2,764.94
8266,69,395,1,2023-07-14,4,196.87
8267,75,202,3,2023-07-07,2,807.73
8268,24,273,3,2023-02-16,2,970.44
8269,60,36,4,2023-12-28,3,615.53
8270,55,474,3,2024-06-20,1,22.23
8271,77,223,5,2024-07-31,3,81.37
8272,80,352,4,2024-05-01,1,242.36
8273,24,277,2,2024-08-01,4,496.19
8274,77,18,5,2024-12-09,2,419.62
8275,24,188,4,2023-09-03,2,979.42
8276,54,402,1,2024-09-03,2,946.13
8277,26,257,3,2023-06-27,4,398.8
8278,66,142,3,2023-04-25,4,796.37
8279,80,136,3,2024-11-10,3,640.0
8280,38,450,4,2024-09-22,3,250.7
8281,65,307,5,2023-06-14,1,931.87
8282,75,79,1,2023-08-07,1,266.92
8283,51,444,3,2023-07-16,2,871.64
8284,35,418,5,2024-02-05,4,641.26
8285,43,292,2,2024-11-11,4,624.92
8286,29,62,2,2023-03-17,3,840.03
8287,37,129,1,2024-03-01,3,499.37
8288,81,499,3,2023-10-14,1,854.84
8289,58,341,2,2024-06-28,1,554.73
8290,54,298,5,2023-10-26,3,984.8
8291,39,257,5,2024-12-07,3,663.33
8292,42,480,2,2023-10-21,4,380.32
8293,28,212,3,2024-03-22,1,765.73
8294,29,54,1,2024-02-18,3,514.8
8295,43,175,3,2024-03-06,3,807.96
8296,3,100,4,2023-08-18,2,835.13
8297,10,39,2,2023-04-06,3,620.74
8298,59,414,4,2024-03-14,3,873.47
8299,14,263,2,2023-06-20,4,409.39
8300,76,150,1,2023-11-13,3,66.8
8301,47,121,3,2024-06-27,1,666.02
8302,42,178,3,2024-05-05,2,766.81
8303,32,301,2,2024-01-23,4,82.07
8304,32,330,5,2024-07-10,1,773.2
8305,42,120,4,2023-03-13,2,642.77
8306,32,72,3,2024-06-15,2,125.25
8307,26,219,3,2023-08-27,3,544.54
8308,1,394,2,2024-12-11,2,117.65
8309,56,398,5,2024-07-30,2,328.4
8310,2,302,4,2024-11-30,3,805.95
8311,81,123,5,2023-03-30,4,109.78
8312,30,244,5,2024-12-13,3,464.79
8313,71,374,2,2024-06-18,4,609.66
8314,52,75,5,2024-10-03,2,941.11
8315,9,6,4,2023-06-03,1,739.89
8316,22,21,1,2024-08-12,4,147.85
8317,34,190,1,2023-07-09,4,969.18
8318,49,225,4,2024-02-19,4,483.18
8319,1,403,2,2023-06-03,4,376.02
8320,73,103,3,2024-09-16,2,137.42
8321,84,344,2,2023-12-05,1,934.15
8322,53,466,4,2024-09-20,4,590.34
8323,83,99,5,2024-05-31,1,988.11
8324,40,500,1,2023-02-04,2,182.13
8325,45,318,5,2024-11-01,4,550.38
8326,68,363,2,2024-12-22,1,118.79
8327,9,485,4,2024-06-09,4,529.03
8328,22,83,1,2024-06-20,4,890.89
8329,18,181,4,2023-08-06,2,118.23
8330,76,152,1,2023-09-11,4,276.95
8331,43,56,1,2023-07-22,1,685.58
8332,39,190,1,2023-04-11,1,85.52
8333,73,418,2,2023-12-27,2,459.45
8334,6,22,4,2024-12-11,3,339.73
8335,83,68,3,2023-06-27,3,839.77
8336,48,185,3,2023-10-03,2,58.59
8337,7,10,3,2023-11-08,2,864.76
8338,80,66,4,2024-10-03,3,706.6
8339,69,264,5,2024-02-14,3,304.22
8340,16,225,4,2023-10-15,1,205.79
8341,1,123,1,2024-10-14,1,950.67
8342,37,38,5,2024-06-08,1,558.37
8343,83,491,1,2024-02-05,3,351.33
8344,37,123,1,2023-08-05,2,54.02
8345,81,318,4,2024-11-28,4,174.13
8346,64,156,3,2024-04-14,1,602.18
8347,90,394,5,2023-01-27,4,517.98
8348,86,301,2,2024-12-30,2,760.03
8349,62,321,3,2024-02-26,3,836.49
8350,72,482,2,2023-01-14,1,403.2
8351,61,67,4,2024-05-15,3,109.92
8352,33,393,5,2024-10-15,2,793.61
8353,66,133,4,2023-11-21,1,558.2
8354,30,362,2,2023-11-20,2,979.99
8355,20,394,1,2024-07-20,2,798.39
8356,60,140,4,2024-12-03,1,335.78
8357,82,82,5,2023-10-12,4,434.21
8358,74,58,4,2023-03-30,1,243.22
8359,24,149,3,2023-02-14,3,516.88
8360,4,405,4,2024-10-05,4,713.62
8361,37,449,2,2024-05-12,1,616.36
8362,4,131,4,2024-05-12,1,348.66
8363,77,69,5,2024-07-31,1,825.07
8364,89,345,4,2024-10-21,1,114.01
8365,77,250,4,2023-05-25,1,151.13
8366,18,320,5,2024-06-01,3,410.12
8367,88,177,4,2023-03-23,2,705.22
8368,66,72,5,2024-09-26,3,697.24
8369,48,17,2,2023-06-16,2,372.86
8370,33,329,5,2023-04-15,1,699.64
8371,58,160,2,2024-05-02,3,69.98
8372,83,70,2,2023-11-06,2,297.12
8373,73,113,5,2023-03-23,2,696.84
8374,28,232,4,2023-04-04,1,192.2
8375,35,21,3,2023-11-17,1,220.58
8376,10,135,5,2023-12-09,4,96.01
8377,65,263,4,2023-12-27,4,370.83
8378,42,111,2,2023-03-07,2,826.68
8379,85,487,1,2024-09-15,4,838.0
8380,9,246,3,2024-03-04,3,863.74
8381,60,283,4,2024-02-05,2,46.34
8382,15,8,3,2023-06-20,3,993.55
8383,57,457,1,2024-07-31,4,507.61
8384,69,284,1,2023-03-09,3,874.0
8385,22,207,1,2024-05-06,2,906.06
8386,64,194,5,2023-02-03,3,519.35
8387,41,455,3,2023-01-01,2,60.58
8388,87,47,5,2023-05-31,4,601.5
8389,71,466,1,2023-09-15,2,340.75
8390,56,342,4,2024-09-19,4,214.7
8391,23,242,1,2024-08-10,1,190.68
8392,25,10,5,2023-01-19,4,563.67
8393,6,370,1,2023-02-04,2,113.43
8394,34,289,1,2024-01-06,2,823.43
8395,63,391,5,2024-05-05,1,235.02
8396,9,131,5,2023-08-29,1,553.8
8397,60,270,4,2023-01-07,4,134.21
8398,49,428,5,2024-07-02,3,861.03
8399,51,302,4,2024-01-06,3,695.17
8400,60,61,2,2024-10-26,1,214.46
8401,70,164,2,2023-09-07,4,718.58
8402,37,13,5,2023-04-25,1,92.07
8403,31,272,1,2024-07-06,1,774.49
8404,41,208,3,2023-12-03,2,495.44
8405,62,246,1,2024-07-27,2,128.98
8406,58,133,5,2024-11-11,2,554.97
8407,14,244,4,2023-05-22,1,208.86
8408,36,473,1,2024-04-29,4,676.04
8409,36,294,2,2024-03-13,3,711.53
8410,79,486,5,2023-03-29,3,763.23
8411,8,434,1,2024-04-07,2,895.92
8412,26,38,1,2023-02-17,4,658.39
8413,36,359,4,2024-04-25,2,496.85
8414,48,56,4,2024-06-07,4,855.68
8415,85,319,4,2023-07-30,4,900.85
8416,28,376,3,2023-09-01,4,783.94
8417,68,48,5,2023-08-27,1,943.0
8418,62,105,5,2023-07-16,4,979.64
8419,80,474,2,2023-08-23,1,258.8
8420,86,59,2,2023-07-06,3,191.86
8421,76,77,5,2024-12-13,3,454.11
8422,80,428,1,2024-09-06,1,996.96
8423,51,499,5,2023-10-17,3,97.59
8424,42,218,3,2023-08-09,3,714.87
8425,29,383,2,2024-05-11,2,852.33
8426,82,55,2,2024-05-10,1,996.48
8427,10,55,2,2023-10-29,1,623.52
8428,39,129,5,2023-07-06,1,386.29
8429,82,392,2,2024-03-25,2,174.83
8430,1,383,2,2024-02-16,1,981.94
8431,39,388,5,2024-09-02,3,924.96
8432,21,85,1,2023-09-02,4,806.47
8433,65,214,2,2023-11-09,2,944.34
8434,15,115,2,2024-05-10,2,70.25
8435,4,437,2,2023-01-22,1,635.18
8436,60,314,3,2023-03-09,4,282.05
8437,61,293,5,2024-01-27,4,767.94
8438,20,49,2,2023-11-12,4,104.76
8439,10,67,3,2023-03-06,3,266.13
8440,87,275,1,2024-12-29,4,851.75
8441,34,129,1,2024-06-24,1,751.95
8442,48,29,3,2024-12-05,3,992.1
8443,33,343,1,2024-07-21,4,647.54
8444,61,33,4,2023-07-31,1,310.04
8445,10,119,1,2023-07-19,3,552.4
8446,54,180,4,2023-06-27,3,944.53
8447,84,425,3,2024-02-27,4,655.25
8448,65,151,4,2024-10-26,3,882.68
8449,77,133,1,2024-04-06,2,32.66
8450,1,327,2,2023-02-13,1,375.86
8451,5,185,4,2024-03-06,4,935.95
8452,80,134,1,2023-06-17,1,48.9
8453,15,177,2,2023-10-14,1,523.91
8454,28,22,3,2024-12-09,2,353.06
8455,23,241,3,2023-12-03,3,649.74
8456,17,77,5,2024-08-08,2,170.6
8457,13,204,3,2023-06-20,2,656.77
8458,14,4,5,2023-07-02,3,991.92
8459,11,328,3,2023-01-16,4,278.45
8460,28,448,3,2024-05-10,1,466.81
8461,42,165,3,2024-08-02,4,39.4
8462,61,415,5,2024-07-07,4,439.71
8463,64,421,5,2023-04-20,2,411.93
8464,31,128,4,2024-07-06,3,569.06
8465,81,45,1,2023-11-02,3,264.2
8466,73,218,1,2023-01-06,1,335.37
8467,10,235,1,2024-11-23,3,613.8
8468,8,136,3,2023-09-30,4,909.39
8469,21,168,1,2023-12-27,3,242.85
8470,77,481,5,2023-07-04,3,680.68
8471,59,237,4,2024-10-17,4,528.64
8472,50,93,2,2023-04-10,1,113.56
8473,69,5,4,2023-03-31,1,569.78
8474,70,156,1,2023-09-03,4,711.72
8475,30,245,1,2023-08-27,3,602.27
8476,17,360,5,2024-12-24,3,113.37
8477,75,81,4,2023-03-22,1,855.99
8478,20,247,5,2023-04-25,1,50.59
8479,48,343,5,2023-10-03,1,243.64
8480,73,493,2,2023-03-21,2,619.55
8481,2,137,5,2024-07-21,1,225.83
8482,37,386,5,2023-06-28,3,110.78
8483,1,63,2,2023-11-05,1,516.8
8484,4,480,3,2024-07-14,3,725.24
8485,54,307,3,2024-05-23,3,416.65
8486,25,116,2,2023-09-17,3,701.48
8487,3,113,5,2023-10-19,1,862.05
8488,9,31,1,2023-10-18,1,959.21
8489,86,7,4,2024-06-25,4,240.93
8490,87,414,1,2023-03-04,1,609.31
8491,76,442,1,2024-08-16,1,274.21
8492,74,3,5,2024-02-09,1,872.21
8493,34,307,4,2024-04-24,2,891.38
8494,43,243,4,2023-11-21,1,328.94
8495,74,56,3,2024-01-16,2,648.89
8496,22,73,2,2024-11-11,3,888.8
8497,70,10,5,2023-11-06,3,513.28
8498,2,61,4,2023-12-09,3,723.27
8499,66,494,5,2024-10-31,3,802.85
8500,32,50,3,2024-04-19,2,873.18
8501,16,122,1,2023-02-25,2,520.06
8502,76,175,4,2024-02-29,3,942.41
8503,1,474,3,2023-05-22,1,632.66
8504,72,1,5,2024-10-22,3,160.21
8505,48,478,3,2024-01-11,3,616.33
8506,50,441,3,2023-08-14,2,305.49
8507,13,38,3,2024-04-18,3,378.36
8508,15,190,3,2023-01-25,2,810.77
8509,53,79,3,2024-11-20,4,973.61
8510,44,345,3,2023-12-31,2,871.16
8511,8,454,2,2023-04-05,3,332.55
8512,74,338,5,2024-05-22,1,459.12
8513,46,449,1,2024-07-18,2,983.66
8514,69,190,5,2024-08-04,2,924.3
8515,19,184,4,2023-06-25,2,977.18
8516,38,67,4,2024-10-05,3,438.59
8517,11,17,5,2024-02-12,3,802.56
8518,43,383,3,2024-05-04,2,872.51
8519,20,368,2,2024-04-03,1,53.82
8520,20,392,1,2024-02-17,3,273.43
8521,21,316,3,2023-12-04,1,884.65
8522,82,497,5,2023-11-27,4,394.86
8523,57,296,5,2023-08-01,1,285.84
8524,50,209,2,2024-12-23,3,279.96
8525,74,345,2,2023-12-11,2,381.65
8526,26,446,5,2024-07-29,4,251.52
8527,30,41,3,2024-06-30,1,13.33
8528,73,396,3,2024-06-07,2,180.87
8529,31,477,3,2023-12-12,4,883.75
8530,42,473,1,2023-09-05,1,84.89
8531,68,115,1,2024-09-15,2,418.87
8532,61,100,3,2023-11-21,4,461.92
8533,61,373,5,2024-04-11,3,780.37
8534,70,438,2,2023-04-01,1,260.06
8535,78,345,4,2023-10-21,1,316.55
8536,68,349,2,2024-06-24,4,24.13
8537,90,139,2,2024-06-07,1,903.8
8538,17,316,4,2024-10-20,2,688.7
8539,19,324,3,2024-10-10,1,270.22
8540,51,334,2,2024-10-30,1,888.64
8541,70,302,4,2023-09-16,2,95.72
8542,63,294,5,2023-03-28,2,374.71
8543,75,445,5,2023-06-07,3,567.96
8544,80,17,5,2024-05-08,2,510.46
8545,30,322,3,2023-07-05,1,658.36
8546,25,456,2,2023-12-10,4,304.62
8547,75,292,2,2024-05-30,1,760.26
8548,71,74,1,2024-07-22,3,411.39
8549,26,263,5,2024-05-23,4,134.04
8550,56,484,3,2024-06-23,3,743.0
8551,22,16,4,2023-01-16,1,912.82
8552,89,14,3,2024-06-08,2,370.78
8553,19,336,2,2023-07-19,4,593.76
8554,31,281,5,2023-07-03,1,690.95
8555,26,361,1,2023-11-05,4,833.21
8556,42,4,3,2024-05-22,3,206.01
8557,41,413,1,2023-10-08,1,574.28
8558,23,127,2,2023-06-07,4,742.96
8559,47,312,4,2023-12-26,1,207.13
8560,13,6,3,2023-09-16,1,477.76
8561,89,129,2,2023-06-06,3,469.72
8562,66,423,5,2024-02-29,3,840.95
8563,66,385,3,2024-08-28,3,779.53
8564,16,371,1,2023-01-21,2,239.61
8565,73,232,3,2024-09-30,4,240.62
8566,28,447,2,2023-12-13,3,726.12
8567,77,313,2,2023-12-16,2,742.22
8568,35,195,1,2024-01-20,2,187.11
8569,41,65,2,2024-03-13,4,417.07
8570,77,321,3,2024-03-31,4,827.51
8571,31,103,1,2024-09-15,3,88.63
8572,85,277,2,2024-06-29,2,380.16
8573,32,493,2,2023-03-21,4,648.1
8574,54,158,3,2024-03-27,4,773.38
8575,72,224,2,2024-08-17,4,656.13
8576,59,289,3,2024-06-24,4,403.55
8577,41,432,5,2024-05-03,2,992.03
8578,66,278,3,2024-10-04,1,51.12
8579,54,478,4,2024-06-06,4,499.81
8580,40,182,2,2024-01-27,2,514.95
8581,28,366,5,2024-07-27,4,247.39
8582,37,4,1,2023-12-25,2,563.12
8583,65,215,4,2023-02-02,3,227.86
8584,74,439,1,2023-05-16,1,448.98
8585,55,428,4,2024-08-22,2,437.32
8586,4,217,5,2024-02-14,2,775.39
8587,10,396,5,2024-06-12,2,943.17
8588,47,209,5,2023-04-01,4,210.81
8589,75,463,4,2024-02-17,3,991.6
8590,14,74,3,2023-10-26,4,940.91
8591,38,227,1,2024-05-01,3,121.53
8592,12,375,3,2023-03-14,1,913.24
8593,45,500,3,2024-12-18,4,568.93
8594,17,436,2,2023-09-18,2,880.17
8595,80,93,1,2024-11-20,1,946.18
8596,35,460,4,2023-11-08,4,860.32
8597,66,65,2,2024-11-15,3,408.85
8598,75,321,2,2023-06-14,4,640.39
8599,41,10,5,2023-12-01,4,470.12
8600,67,402,4,2024-05-16,2,372.78
8601,29,303,3,2023-06-10,2,258.2
8602,18,322,3,2024-01-25,1,447.09
8603,20,305,3,2023-03-12,2,807.91
8604,14,456,5,2023-04-02,4,845.58
8605,34,278,3,2023-12-27,4,958.43
8606,49,86,1,2023-11-17,3,297.71
8607,54,26,3,2023-09-02,4,653.89
8608,31,218,3,2023-01-24,1,696.84
8609,58,393,1,2024-07-10,1,199.42
8610,42,405,5,2024-12-01,2,373.21
8611,58,95,2,2024-02-07,3,348.83
8612,82,244,4,2024-01-08,4,986.05
8613,30,447,5,2023-10-13,2,958.79
8614,25,107,3,2024-03-16,4,823.55
8615,63,390,2,2024-08-17,1,478.11
8616,19,248,4,2023-12-18,1,271.43
8617,72,14,4,2023-08-07,3,916.8
8618,8,161,4,2024-04-29,4,275.36
8619,3,71,1,2024-03-18,4,526.72
8620,67,152,1,2023-08-06,1,252.62
8621,86,457,2,2024-12-02,3,971.55
8622,81,75,3,2023-03-08,2,51.34
8623,17,376,2,2023-01-31,3,182.61
8624,14,215,3,2023-11-18,2,767.4
8625,9,368,5,2023-09-07,2,159.93
8626,62,51,4,2024-07-19,1,979.56
8627,21,386,4,2023-01-10,2,328.14
8628,76,143,1,2024-11-08,4,919.46
8629,37,419,5,2023-10-12,1,665.66
8630,11,36,5,2023-06-02,3,637.78
8631,20,500,3,2024-06-27,3,916.22
8632,35,374,5,2024-06-12,2,518.15
8633,53,476,1,2024-01-06,4,406.77
8634,47,167,3,2023-10-28,3,225.45
8635,75,236,2,2023-05-26,2,153.09
8636,52,260,3,2024-08-09,3,793.85
8637,8,192,2,2024-09-27,4,136.66
8638,4,202,3,2023-02-21,2,400.08
8639,27,262,4,2024-02-08,4,415.12
8640,44,185,2,2024-12-02,2,667.85
8641,40,158,1,2023-05-21,4,285.73
8642,47,246,2,2023-03-29,3,839.85
8643,44,110,2,2024-03-02,3,215.41
8644,48,99,3,2023-03-25,4,791.26
8645,85,241,4,2023-08-31,3,851.26
8646,52,491,3,2023-04-16,3,201.25
8647,84,202,3,2024-08-26,2,811.32
8648,68,122,4,2023-12-21,4,716.6
8649,11,117,3,2023-01-21,2,875.63
8650,77,96,4,2023-01-06,3,514.87
8651,73,234,1,2023-08-09,3,241.52
8652,4,490,4,2023-03-28,1,912.92
8653,76,67,5,2024-11-22,4,792.14
8654,73,376,4,2024-03-28,4,30.78
8655,77,218,4,2023-12-08,2,940.02
8656,48,15,5,2024-01-28,4,949.04
8657,26,273,4,2023-12-18,2,361.75
8658,77,219,2,2023-09-03,3,19.92
8659,39,274,3,2024-11-16,1,557.01
8660,58,371,3,2023-04-23,3,914.54
8661,19,147,1,2024-08-05,2,133.2
8662,88,332,1,2023-06-07,2,594.6
8663,83,344,5,2023-08-25,1,734.45
8664,77,453,2,2024-11-29,3,143.34
8665,77,152,1,2023-08-31,4,518.14
8666,58,347,3,2023-06-15,1,97.92
8667,28,304,1,2023-02-03,4,562.54
8668,66,414,1,2023-09-12,3,447.69
8669,10,15,4,2023-10-29,1,272.05
8670,86,431,1,2023-08-08,3,854.55
8671,77,379,5,2023-02-01,3,387.97
8672,58,486,3,2024-05-23,4,702.82
8673,73,383,5,2024-04-26,4,792.78
8674,14,428,5,2023-08-21,4,186.84
8675,84,354,2,2023-08-03,3,127.92
8676,15,411,4,2023-08-30,2,17.76
8677,33,84,5,2023-09-02,3,312.75
8678,17,192,2,2023-01-20,2,817.8
8679,24,41,3,2023-07-29,1,775.04
8680,30,352,3,2024-12-22,4,873.09
8681,62,324,2,2024-03-01,4,762.99
8682,13,261,5,2023-03-13,3,33.75
8683,62,309,5,2024-11-04,2,391.66
8684,47,378,4,2023-06-27,1,15.87
8685,16,136,4,2024-06-06,3,45.69
8686,66,278,3,2023-10-26,1,483.77
8687,81,106,4,2023-09-23,2,366.41
8688,43,7,2,2024-06-03,4,562.94
8689,8,406,3,2024-05-09,4,75.5
8690,3,302,5,2023-10-02,2,592.42
8691,12,30,3,2024-12-05,4,74.35
8692,84,126,1,2023-02-22,3,429.45
8693,16,357,3,2024-08-30,2,358.83
8694,78,400,4,2024-02-04,4,231.71
8695,80,79,2,2024-02-18,2,318.85
8696,59,389,5,2024-08-26,1,10.52
8697,49,67,5,2024-10-17,3,330.85
8698,63,23,4,2024-05-03,3,87.62
8699,62,189,4,2024-05-16,3,922.09
8700,49,74,4,2023-11-03,4,83.59
8701,51,5,1,2024-02-21,1,953.57
8702,33,407,2,2024-05-23,4,496.51
8703,30,463,1,2024-06-13,4,518.04
8704,59,82,4,2024-09-29,2,790.24
8705,76,25,2,2024-10-27,3,698.43
8706,15,264,4,2023-01-06,4,244.69
8707,82,479,2,2024-02-26,3,35.21
8708,23,405,5,2024-03-26,1,780.66
8709,78,2,1,2024-03-02,1,138.45
8710,45,278,4,2024-01-25,3,602.39
8711,62,328,4,2023-11-30,3,943.21
8712,79,343,3,2024-03-23,1,553.95
8713,71,224,5,2023-12-04,1,292.72
8714,15,72,4,2023-03-29,4,187.01
8715,46,68,1,2023-09-26,1,36.68
8716,64,320,5,2023-03-06,4,627.01
8717,46,94,4,2024-11-08,1,562.42
8718,56,19,1,2023-03-05,4,467.11
8719,44,128,3,2023-09-27,2,201.83
8720,75,343,3,2024-10-18,2,244.27
8721,29,82,1,2024-01-12,4,958.94
8722,62,254,5,2023-11-25,3,30.2
8723,89,437,1,2024-06-01,2,369.8
8724,52,221,1,2024-09-24,1,48.42
8725,54,343,3,2024-02-25,3,199.65
8726,88,97,3,2023-11-09,1,933.8
8727,57,52,3,2023-11-05,2,158.07
8728,83,175,4,2024-10-05,1,604.78
8729,66,338,4,2023-07-08,4,353.48
8730,22,182,2,2024-12-21,3,636.72
8731,20,428,4,2023-02-11,2,853.62
8732,33,353,5,2024-08-12,3,293.68
8733,72,391,5,2023-11-16,4,87.84
8734,25,115,3,2024-10-18,2,212.14
8735,46,348,1,2024-03-20,1,444.7
8736,73,1,3,2024-01-09,3,519.91
8737,57,63,1,2023-10-13,2,942.48
8738,87,248,3,2023-06-20,2,25.94
8739,5,231,3,2024-08-27,4,760.05
8740,55,226,5,2023-09-20,2,81.78
8741,61,423,1,2024-06-18,2,87.14
8742,89,19,2,2023-05-22,4,657.59
8743,8,31,2,2023-05-28,1,909.84
8744,16,333,3,2024-03-15,1,294.82
8745,48,121,3,2024-09-19,2,276.61
8746,61,24,5,2024-08-15,1,621.53
8747,15,325,1,2024-02-20,4,778.52
8748,65,471,3,2023-01-25,1,870.27
8749,22,211,2,2024-09-18,2,257.21
8750,3,449,1,2023-04-04,4,742.8
8751,54,161,3,2023-11-01,1,314.14
8752,14,255,1,2023-07-04,3,549.36
8753,36,59,5,2023-10-10,3,198.94
8754,82,114,2,2023-06-04,4,154.54
8755,82,417,1,2024-11-16,1,935.95
8756,67,160,2,2024-11-15,2,551.73
8757,10,443,3,2024-10-27,3,14.54
8758,49,220,4,2023-01-14,1,795.5
8759,65,357,1,2024-10-01,1,693.96
8760,57,169,2,2023-12-07,2,332.62
8761,27,12,1,2024-08-26,2,469.32
8762,75,457,3,2024-04-17,1,455.38
8763,5,242,3,2023-04-18,2,282.02
8764,71,375,2,2023-11-27,4,980.75
8765,83,139,5,2024-06-23,3,548.45
8766,57,97,1,2024-03-14,3,898.31
8767,15,147,1,2024-12-09,1,589.5
8768,76,182,3,2024-12-12,1,693.28
8769,30,57,1,2024-10-27,2,39.25
8770,20,42,2,2024-01-19,3,516.7
8771,37,354,4,2024-08-04,2,724.06
8772,3,199,3,2023-06-09,1,130.64
8773,73,31,4,2024-03-07,1,681.54
8774,41,180,1,2024-01-31,1,93.43
8775,39,2,5,2024-09-06,1,808.95
8776,26,467,2,2024-05-02,1,978.01
8777,2,422,1,2023-07-08,1,630.47
8778,23,288,2,2024-02-22,4,86.31
8779,23,138,1,2023-12-09,4,590.89
8780,85,105,1,2023-12-27,2,743.45
8781,16,392,1,2023-04-19,4,933.77
8782,9,218,3,2023-10-28,2,55.0
8783,13,222,4,2024-01-03,2,777.29
8784,28,331,5,2023-09-12,4,141.26
8785,27,105,4,2023-11-12,3,792.68
8786,51,404,4,2024-12-05,2,889.82
8787,64,404,2,2023-03-12,1,862.63
8788,52,127,3,2023-09-26,2,656.34
